MONTH,STORECODE,QTY,VALUE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M2,P3,41,406,TOILET SOAPS (04/00),POPULAR,POPULAR,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P3,4,581,TOILET SOAPS (04/00),PREMIUM,PREMIUM,CHOLAYIL PVT LTD,MEDIMIX,MEDIMIX CLASSIC
M2,P3,4,43,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL CONFIDENCE +
M2,P3,20,273,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL COOL
M2,P3,2,160,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL DEO
M2,P3,22,363,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL LIME
M2,P3,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL ORIGINAL
M2,P3,3,263,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,FAIR GLOW,FAIR GLOW
M2,P3,2,137,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LAVENDER & MLK CRM
M2,P3,3,86,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LIME AND ALOE VERA
M2,P3,7,299,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 ROSEWATER & ALMOND
M2,P3,4,274,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SAFFRON
M2,P3,4,453,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SANDAL
M2,P3,7,224,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,BREEZE,BREEZE
M2,P3,4,43,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,BREEZE,BREEZE LEMON SPLASH FRAGRANCE
M2,P3,29,622,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE CREAM BEAUTY BATHING BAR
M2,P3,5,53,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE FACE BEAUTY BATHING BAR
M2,P3,2,105,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE FRESH MOISTURIZER BAR
M2,P3,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE PINK ROSA
M2,P3,5,278,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE BABY,DOVE BABY
M2,P3,11,573,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P3,1,43,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX BOTANICALS
M2,P3,1,32,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX CREAMY PERFECTION
M2,P3,4,43,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX JASMINE BLOOM
M2,P3,5,195,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX PINK
M2,P3,25,406,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX ROSE BLOOM
M2,P3,9,162,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX SAFFRON GLOW
M2,P3,7,703,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX WHITE
M2,P3,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,MOTI,MOTI
M2,P3,1,25,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M2,P3,1,44,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS SOFT & FRESH
M2,P3,4,115,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,REXONA,REXONA COCONUT & OLIVE OIL
M2,P3,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,I T C,VIVEL,VIVEL LOTUS OIL
M2,P3,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL COOL
M2,P3,5,572,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P3,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,SANTOOR,SANTOOR
M2,P3,9,238,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,SANTOOR,SANTOOR ALOE FRESH
M2,P4,0,0,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY CARE
M2,P4,19,186,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P4,0,0,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P4,2,41,TOILET SOAPS (04/00),POPULAR,POPULAR,GODREJ CONSUMER PRODS,SHIKAKAI,GODREJ SHIKAKAI
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LEVER AYUSH,LEVER AYUSH NATURAL FARNS SFRN
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LEVER AYUSH,LEVER AYUSH PURIFYING TURMERIC
M2,P4,3,222,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P4,23,231,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY NEEM & ALOEVERA
M2,P4,7,72,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TURMERIC & HONEY
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL COOLING MINT
M2,P4,2,21,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL DAILY LEMON FRESH
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL LIME FRESH
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LUX,LUX FRESH SPLASH
M2,P4,1,5,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LUX,LUX PINK
M2,P4,28,802,TOILET SOAPS (04/00),POPULAR,POPULAR,JYOTHY LABORATORIES,MARGO,MARGO ORIGINAL
M2,P4,1,77,TOILET SOAPS (04/00),POPULAR,POPULAR,MCNROE CONSUMER PRODUCTS P LTD,WILD STONE,WILD STONE
M2,P4,14,145,TOILET SOAPS (04/00),POPULAR,POPULAR,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,V V F,JO,JO LIME
M2,P4,0,0,TOILET SOAPS (04/00),POPULAR,POPULAR,V V F,JO,JO SANDAL TURMERIC
M2,P4,4,382,TOILET SOAPS (04/00),PREMIUM,PREMIUM,CHOLAYIL PVT LTD,MEDIMIX,MEDIMIX AYURVEDIC
M2,P4,7,72,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL CONFIDENCE +
M2,P4,27,336,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL COOL
M2,P4,7,141,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL LIME
M2,P4,1,72,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,FAIR GLOW,FAIR GLOW
M2,P4,1,41,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 ALOEVERA & WHT LIL
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 JASMINE
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LAVENDER & MLK CRM
M2,P4,5,124,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LIME AND ALOE VERA
M2,P4,3,124,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 NATURAL
M2,P4,3,124,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 ROSEWATER & ALMOND
M2,P4,2,83,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SAFFRON
M2,P4,2,83,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SANDAL
M2,P4,7,181,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE CREAM BEAUTY BATHING BAR
M2,P4,56,1079,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P4,3,124,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX BOTANICALS
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX INTL
M2,P4,18,455,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX JASMINE BLOOM
M2,P4,7,103,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX ROSE BLOOM
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX SAFFRON GLOW
M2,P4,8,752,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX WHITE
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,MOTI,MOTI
M2,P4,9,214,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,I T C,SUPERIA,SUPERIA NATURALS
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,I T C,SUPERIA,SUPERIA SILK
M2,P4,1,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL COOL
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL GOLD
M2,P4,12,1300,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P4,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,V V F,JO,JO NEEM ALOEVERA & TULSI
M2,P4,15,1350,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,SANTOOR,SANTOOR
M2,P5,2,223,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,HAMAM,HAMAM GREEN
M2,P5,15,145,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY CARE
M2,P5,6,58,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P5,27,136,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P5,1,39,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P5,4,39,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY NEEM & ALOEVERA
M2,P5,5,145,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL LEMON & TEA TREE OIL
M2,P5,27,271,TOILET SOAPS (04/00),POPULAR,POPULAR,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P5,19,194,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL COOL
M2,P5,19,194,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL LIME
M2,P5,24,675,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE CREAM BEAUTY BATHING BAR
M2,P5,4,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE FACE BEAUTY BATHING BAR
M2,P5,15,539,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P5,1,29,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX INTL
M2,P5,38,378,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX JASMINE BLOOM
M2,P5,1,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX PINK
M2,P5,38,523,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX ROSE BLOOM
M2,P5,1,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX WHITE
M2,P5,12,477,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS OIL CLEAR
M2,P5,25,726,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M2,P5,9,357,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS SOFT & FRESH
M2,P5,2,19,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS YOUNG & GLOWING
M2,P5,18,497,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,REXONA,REXONA COCONUT & OLIVE OIL
M2,P5,4,326,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P6,3,369,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,HAMAM,HAMAM GREEN
M2,P6,26,257,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P6,9,43,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P6,2,53,TOILET SOAPS (04/00),POPULAR,POPULAR,ANEEMA SOAPS,NIMALO,NIMALO
M2,P6,5,107,TOILET SOAPS (04/00),POPULAR,POPULAR,GODREJ CONSUMER PRODS,SHIKAKAI,GODREJ SHIKAKAI
M2,P6,3,96,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL LEMON & TEA TREE OIL
M2,P6,2,21,TOILET SOAPS (04/00),POPULAR,POPULAR,RECKITT BENCKISER,DETTOL,DETTOL COOL
M2,P6,1,11,TOILET SOAPS (04/00),POPULAR,POPULAR,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P6,4,111,TOILET SOAPS (04/00),POPULAR,POPULAR,WIPRO CONS PRODS,CHANDRIKA,CHANDRIKA
M2,P6,2,139,TOILET SOAPS (04/00),PREMIUM,PREMIUM,ANEEMA SOAPS,ANUSPA,ANUSPA
M2,P6,3,208,TOILET SOAPS (04/00),PREMIUM,PREMIUM,ANEEMA SOAPS,ANUVED,ANUVED
M2,P6,4,400,TOILET SOAPS (04/00),PREMIUM,PREMIUM,CHOLAYIL PVT LTD,MEDIMIX,MEDIMIX CLASSIC
M2,P6,1,80,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL CONFIDENCE +
M2,P6,1,80,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL COOL
M2,P6,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL DEO
M2,P6,2,91,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL LIME
M2,P6,1,36,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL ORIGINAL
M2,P6,1,32,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LAVENDER & MLK CRM
M2,P6,1,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LIME AND ALOE VERA
M2,P6,1,32,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SAFFRON
M2,P6,2,64,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SANDAL
M2,P6,26,1753,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE CREAM BEAUTY BATHING BAR
M2,P6,10,96,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE FACE BEAUTY BATHING BAR
M2,P6,30,718,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P6,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX BOTANICALS
M2,P6,3,128,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX JASMINE BLOOM
M2,P6,1,107,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX PINK
M2,P6,2,21,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX ROSE BLOOM
M2,P6,2,214,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX SAFFRON GLOW
M2,P6,18,761,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX WHITE
M2,P6,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS OIL CLEAR
M2,P6,11,1193,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M2,P6,1,44,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS SOFT & FRESH
M2,P6,1,66,TOILET SOAPS (04/00),PREMIUM,PREMIUM,I T C,FIAMA,FIAMA GEL BAR
M2,P6,3,96,TOILET SOAPS (04/00),PREMIUM,PREMIUM,JOHNSON & JOHNSON,JOHNSON'S BABY,BABY SOAP
M2,P6,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,KARNATAKA SOAPS,MYSORE SANDAL,MYSORE SANDAL
M2,P6,1,110,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL COOL
M2,P6,4,609,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P6,1,110,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL SKINCARE
M2,P7,6,194,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,HAMAM,HAMAM GREEN
M2,P7,3,26,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY CARE
M2,P7,16,155,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P7,62,620,TOILET SOAPS (04/00),MASS,MASS,NIRMA LIMITED,NIMA,NIMA
M2,P7,6,129,TOILET SOAPS (04/00),POPULAR,POPULAR,GODREJ CONSUMER PRODS,SHIKAKAI,GODREJ SHIKAKAI
M2,P7,18,181,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY NEEM & ALOEVERA
M2,P7,3,78,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL LEMON & TEA TREE OIL
M2,P7,8,171,TOILET SOAPS (04/00),POPULAR,POPULAR,JYOTHY LABORATORIES,MARGO,MARGO ORIGINAL
M2,P7,92,922,TOILET SOAPS (04/00),POPULAR,POPULAR,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P7,5,698,TOILET SOAPS (04/00),PREMIUM,PREMIUM,CHOLAYIL PVT LTD,MEDIMIX,MEDIMIX AYURVEDIC
M2,P7,1,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL CONFIDENCE +
M2,P7,6,484,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL LIME
M2,P7,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,FAIR GLOW,FAIR GLOW
M2,P7,3,78,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 ALOEVERA & WHT LIL
M2,P7,5,155,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 JASMINE
M2,P7,1,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LAVENDER & MLK CRM
M2,P7,3,78,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LIME AND ALOE VERA
M2,P7,1,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 NATURAL
M2,P7,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 ROSEWATER & ALMOND
M2,P7,1,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SAFFRON
M2,P7,4,116,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SANDAL
M2,P7,23,705,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE CREAM BEAUTY BATHING BAR
M2,P7,138,2256,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
M2,P7,1,39,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX CREAMY PERFECTION
M2,P7,59,594,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX JASMINE BLOOM
M2,P7,0,0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX PINK
M2,P7,3,279,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,LUX,LUX WHITE
M2,P7,14,466,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M2,P7,12,314,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,REXONA,REXONA COCONUT & OLIVE OIL
M2,P7,10,252,TOILET SOAPS (04/00),PREMIUM,PREMIUM,JOHNSON & JOHNSON,JOHNSON'S BABY,BABY SOAP
M2,P7,3,310,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL COOL
M2,P7,4,415,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M2,P7,22,2094,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,SANTOOR,SANTOOR
M2,P10,5,150,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,HAMAM,HAMAM GREEN
M2,P10,13,184,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY CARE
M2,P10,12,120,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY LEMON FRESH
M2,P10,6,30,TOILET SOAPS (04/00),MASS,MASS,HINDUSTAN UNILEVER LIMITED,LIFEBUOY,LIFEBUOY TOTAL
